Time,Power Consumption (kW),Power Generation (kW),Power Surplus (kW)
14:13:00,4.44,3.72,-0.7200000000000002
14:13:05,4.29,2.86,-1.4300000000000002
14:13:10,3.63,3.41,-0.21999999999999975
14:13:15,4.03,3.5,-0.5300000000000002
14:13:20,4.16,3.61,-0.5500000000000003
14:13:25,4.37,3.28,-1.0900000000000003
14:13:30,3.64,3.43,-0.20999999999999996
14:13:35,4.31,2.88,-1.4299999999999997
14:13:40,4.23,3.48,-0.7500000000000004
14:13:45,4.27,3.3,-0.9699999999999998
14:13:50,4.23,2.86,-1.3700000000000006
14:13:55,3.74,3.46,-0.28000000000000025
14:14:00,4.22,3.16,-1.0599999999999996
14:14:05,3.63,3.19,-0.43999999999999995
14:14:10,3.86,2.88,-0.98
14:14:15,3.54,3.66,0.1200000000000001
14:14:20,4.1,3.44,-0.6599999999999997
14:14:25,3.51,2.8,-0.71
14:14:30,4.37,3.4,-0.9700000000000002
14:14:35,3.94,3.23,-0.71
14:14:40,3.88,3.16,-0.7199999999999998
14:14:45,4.48,2.99,-1.4900000000000002
14:14:50,3.89,3.61,-0.28000000000000025
14:14:55,3.82,3.14,-0.6799999999999997
14:15:00,4.39,3.24,-1.1499999999999995
14:15:05,4.39,3.28,-1.1099999999999999
14:15:10,4.49,3.35,-1.1400000000000001
14:15:15,3.69,3.21,-0.48
14:15:20,4.43,3.03,-1.4
14:15:25,3.56,3.45,-0.10999999999999988
14:15:30,3.93,3.56,-0.3700000000000001
14:15:35,4.18,3.18,-0.9999999999999996
14:15:40,3.73,2.98,-0.75
14:15:45,4.25,3.7,-0.5499999999999998
14:15:50,3.58,3.31,-0.27
14:15:55,3.88,2.87,-1.0099999999999998
14:16:00,3.73,2.87,-0.8599999999999999
14:16:05,3.73,2.79,-0.94
14:16:10,3.88,2.88,-1.0
14:16:15,3.61,3.08,-0.5299999999999998
14:16:20,3.74,3.62,-0.1200000000000001
14:16:25,3.66,2.92,-0.7400000000000002
14:16:30,4.23,2.85,-1.3800000000000003
14:16:35,3.57,3.63,0.06000000000000005
14:16:40,4.41,3.55,-0.8600000000000003
14:16:45,4.2,3.56,-0.6400000000000001
14:16:50,4.19,3.61,-0.5800000000000005
14:16:55,3.81,2.97,-0.8399999999999999
14:17:00,3.84,3.39,-0.44999999999999973
14:17:05,4.29,3.23,-1.06
14:17:10,3.77,2.85,-0.9199999999999999
14:17:15,3.61,3.18,-0.4299999999999997
14:17:20,3.68,3.0,-0.6800000000000002
14:17:25,3.6,3.49,-0.10999999999999988
14:17:30,3.79,3.39,-0.3999999999999999
14:17:35,3.68,3.18,-0.5
14:17:40,4.1,3.65,-0.44999999999999973
14:17:45,4.01,2.93,-1.0799999999999996
14:17:50,3.59,3.61,0.020000000000000018
14:17:55,4.33,2.8,-1.5300000000000002
14:18:00,4.44,3.39,-1.0500000000000003
14:18:05,3.74,3.53,-0.2100000000000004
14:18:10,3.67,3.33,-0.33999999999999986
14:18:15,3.55,2.82,-0.73
14:18:20,3.59,3.43,-0.1599999999999997
14:18:25,3.68,3.35,-0.33000000000000007
14:18:30,4.26,2.91,-1.3499999999999996
14:18:35,3.93,3.59,-0.3400000000000003
14:18:40,3.94,3.1,-0.8399999999999999
14:18:45,4.5,3.49,-1.0099999999999998
14:18:50,3.61,3.72,0.11000000000000032
14:18:55,3.64,2.85,-0.79
14:19:00,4.03,3.74,-0.29000000000000004
14:19:05,3.89,3.29,-0.6000000000000001
14:19:10,3.88,3.07,-0.81
14:19:15,3.71,3.01,-0.7000000000000002
14:19:20,3.73,3.4,-0.33000000000000007
14:19:25,3.81,3.27,-0.54
14:19:30,3.66,3.01,-0.6500000000000004
14:19:35,3.69,2.92,-0.77
14:19:40,3.73,3.04,-0.69
14:19:45,3.58,3.48,-0.10000000000000009
14:19:50,4.37,3.15,-1.2200000000000002
14:19:55,4.11,3.01,-1.1000000000000005
14:20:00,3.59,3.32,-0.27
14:20:05,3.55,3.67,0.1200000000000001
14:20:10,3.72,3.41,-0.31000000000000005
14:20:15,4.1,2.96,-1.1399999999999997
14:20:20,3.92,3.17,-0.75
14:20:25,3.66,3.71,0.04999999999999982
14:20:30,3.94,3.2,-0.7399999999999998
14:20:35,3.65,3.13,-0.52
14:20:40,4.24,3.04,-1.2000000000000002
14:20:45,4.0,3.17,-0.8300000000000001
14:20:50,3.77,3.17,-0.6000000000000001
14:20:55,4.03,2.75,-1.2800000000000002
14:21:00,3.58,3.21,-0.3700000000000001
14:21:05,4.12,2.96,-1.1600000000000001
14:21:10,3.73,2.95,-0.7799999999999998
14:21:15,4.28,3.36,-0.9200000000000004
14:21:20,4.39,3.4,-0.9899999999999998
14:21:25,3.59,3.31,-0.2799999999999998
14:21:30,3.58,3.21,-0.3700000000000001
14:21:35,3.96,3.62,-0.33999999999999986
14:21:40,4.13,3.6,-0.5299999999999998
14:21:45,3.96,2.95,-1.0099999999999998
14:21:50,3.78,3.72,-0.05999999999999961
14:21:55,4.49,3.03,-1.4600000000000004
14:22:00,3.6,3.7,0.10000000000000009
14:22:05,4.04,3.03,-1.0100000000000002
14:22:10,3.61,3.55,-0.06000000000000005
14:22:15,4.12,3.67,-0.4500000000000002
14:22:20,3.97,3.04,-0.9300000000000002
14:22:25,3.86,3.53,-0.33000000000000007
14:22:30,4.35,3.68,-0.6699999999999995
14:22:35,3.58,3.6,0.020000000000000018
14:22:40,3.61,3.22,-0.3899999999999997
14:22:45,4.3,3.12,-1.1799999999999997
14:22:50,3.77,2.9,-0.8700000000000001
14:22:55,4.12,3.41,-0.71
14:23:00,3.62,3.13,-0.4900000000000002
14:23:05,4.19,2.78,-1.4100000000000006
14:23:10,4.06,3.66,-0.39999999999999947
14:23:15,3.83,3.03,-0.8000000000000003
14:23:20,3.75,3.29,-0.45999999999999996
14:23:25,3.85,3.59,-0.26000000000000023
14:23:30,3.5,2.95,-0.5499999999999998
14:23:35,4.03,3.07,-0.9600000000000004
14:23:40,3.75,3.31,-0.43999999999999995
14:23:45,3.57,2.94,-0.6299999999999999
14:23:50,4.26,3.08,-1.1799999999999997
14:23:55,4.36,3.58,-0.7800000000000002
14:24:00,3.68,2.78,-0.9000000000000004
14:24:05,4.38,3.44,-0.94
14:24:10,3.94,3.38,-0.56
14:24:15,3.86,2.96,-0.8999999999999999
14:24:20,4.08,3.66,-0.41999999999999993
14:24:25,3.98,2.99,-0.9899999999999998
14:24:30,3.6,3.61,0.009999999999999787
14:24:35,4.04,3.04,-1.0
14:24:40,4.4,3.26,-1.1400000000000006
14:24:45,3.52,3.03,-0.4900000000000002
14:24:50,4.47,3.73,-0.7399999999999998
14:24:55,3.88,2.98,-0.8999999999999999
14:25:00,3.53,2.85,-0.6799999999999997
14:25:05,4.31,3.39,-0.9199999999999995
14:25:10,4.4,3.13,-1.2700000000000005
14:25:15,3.78,3.52,-0.2599999999999998
14:25:20,4.26,3.08,-1.1799999999999997
14:25:25,4.45,3.72,-0.73
14:25:30,3.51,3.56,0.050000000000000266
14:25:35,4.14,2.89,-1.2499999999999996
14:25:40,3.64,3.01,-0.6300000000000003
14:25:45,3.72,2.9,-0.8200000000000003
14:25:50,3.53,3.75,0.2200000000000002
14:25:55,3.93,3.12,-0.81
14:26:00,4.16,2.99,-1.17
14:26:05,3.58,3.33,-0.25
14:26:10,3.99,3.52,-0.4700000000000002
14:26:15,4.34,2.85,-1.4899999999999998
14:26:20,3.74,2.99,-0.75
14:26:25,3.77,3.4,-0.3700000000000001
14:26:30,3.98,3.69,-0.29000000000000004
14:26:35,3.64,3.54,-0.10000000000000009
14:26:40,4.48,3.33,-1.1500000000000004
14:26:45,3.59,3.21,-0.3799999999999999
14:26:50,4.32,2.9,-1.4200000000000004
14:26:55,3.62,3.09,-0.5300000000000002
14:27:00,3.83,3.54,-0.29000000000000004
14:27:05,4.35,3.29,-1.0599999999999996
14:27:10,4.15,3.36,-0.7900000000000005
14:27:15,4.07,3.02,-1.0500000000000003
14:27:20,3.78,3.36,-0.41999999999999993
14:27:25,3.71,3.11,-0.6000000000000001
14:27:30,3.76,3.12,-0.6399999999999997
14:27:35,4.35,2.84,-1.5099999999999998
14:27:40,3.97,3.46,-0.5100000000000002
14:27:45,4.04,3.21,-0.8300000000000001
14:27:50,4.41,3.16,-1.25
14:27:55,3.69,3.66,-0.029999999999999805
14:28:00,3.75,3.74,-0.009999999999999787
14:28:05,4.36,2.81,-1.5500000000000003
14:28:10,4.45,3.72,-0.73
14:28:15,4.39,3.32,-1.0699999999999998
14:28:20,4.35,3.3,-1.0499999999999998
14:28:25,4.1,3.21,-0.8899999999999997
14:28:30,3.74,3.16,-0.5800000000000001
14:28:35,4.28,3.14,-1.1400000000000001
14:28:40,4.19,3.62,-0.5700000000000003
14:28:45,3.91,3.32,-0.5900000000000003
14:28:50,4.08,3.5,-0.5800000000000001
14:28:55,3.58,3.08,-0.5
14:29:00,4.46,3.08,-1.38
14:29:05,4.5,3.72,-0.7799999999999998
14:29:10,3.82,3.4,-0.41999999999999993
14:29:15,4.2,2.99,-1.21
14:29:20,4.45,2.98,-1.4700000000000002
14:29:25,3.52,3.41,-0.10999999999999988
14:29:30,4.09,3.06,-1.0299999999999998
14:29:35,3.74,3.64,-0.10000000000000009
14:29:40,3.78,3.55,-0.22999999999999998
14:29:45,4.2,3.31,-0.8900000000000001
14:29:50,4.36,3.58,-0.7800000000000002
14:29:55,3.51,3.1,-0.4099999999999997
14:30:00,3.52,3.25,-0.27
14:30:05,3.63,3.0,-0.6299999999999999
14:30:10,3.97,3.35,-0.6200000000000001
14:30:15,3.89,3.52,-0.3700000000000001
14:30:20,3.63,3.32,-0.31000000000000005
14:30:25,3.88,2.77,-1.1099999999999999
14:30:30,4.08,2.95,-1.13
14:30:35,3.95,2.86,-1.0900000000000003
14:30:40,4.25,3.48,-0.77
14:30:45,4.24,3.25,-0.9900000000000002
14:30:50,3.6,3.17,-0.43000000000000016
14:30:55,4.49,3.45,-1.04
14:31:00,4.34,3.58,-0.7599999999999998
14:31:05,3.92,3.35,-0.5699999999999998
14:31:10,3.81,3.46,-0.3500000000000001
14:31:15,4.4,2.82,-1.5800000000000005
14:31:20,3.7,3.09,-0.6100000000000003
14:31:25,4.24,3.74,-0.5
14:31:30,3.63,3.19,-0.43999999999999995
14:31:35,4.2,2.83,-1.37
14:31:40,4.14,3.3,-0.8399999999999999
14:31:45,3.76,3.14,-0.6199999999999997
14:31:50,3.66,2.78,-0.8800000000000003
14:31:55,4.06,3.25,-0.8099999999999996
14:32:00,3.78,3.33,-0.44999999999999973
14:32:05,3.88,2.9,-0.98
14:32:10,3.99,3.5,-0.4900000000000002
14:32:15,4.37,3.75,-0.6200000000000001
14:32:20,3.87,3.02,-0.8500000000000001
14:32:25,3.86,3.72,-0.13999999999999968
14:32:30,3.87,3.0,-0.8700000000000001
14:32:35,3.7,3.36,-0.3400000000000003
14:32:40,4.47,3.35,-1.1199999999999997
14:32:45,4.4,2.83,-1.5700000000000003
14:32:50,4.45,3.52,-0.9300000000000002
14:32:55,4.06,3.46,-0.5999999999999996
14:33:00,4.04,2.85,-1.19
14:33:05,4.06,2.85,-1.2099999999999995
14:33:10,4.01,3.41,-0.5999999999999996
14:33:15,4.4,3.22,-1.1800000000000002
14:33:20,4.01,2.95,-1.0599999999999996
14:33:25,4.45,3.3,-1.1500000000000004
14:33:30,3.59,3.07,-0.52
14:33:35,4.24,3.38,-0.8600000000000003
14:33:40,4.19,3.56,-0.6300000000000003
14:33:45,3.77,3.69,-0.08000000000000007
14:33:50,4.29,2.9,-1.3900000000000001
14:33:55,4.26,3.33,-0.9299999999999997
14:34:00,4.15,3.41,-0.7400000000000002
14:34:05,3.87,2.86,-1.0100000000000002
14:34:10,4.37,3.61,-0.7600000000000002
14:34:15,4.32,2.78,-1.5400000000000005
14:34:20,3.84,3.0,-0.8399999999999999
14:34:25,4.04,3.33,-0.71
14:34:30,4.44,3.13,-1.3100000000000005
14:34:35,4.35,2.96,-1.3899999999999997
14:34:40,3.72,3.14,-0.5800000000000001
14:34:45,4.05,3.73,-0.31999999999999984
14:34:50,4.22,3.18,-1.0399999999999996
14:34:55,3.61,3.07,-0.54
14:35:00,3.56,2.8,-0.7600000000000002
14:35:05,3.81,3.63,-0.18000000000000016
14:35:10,3.91,3.13,-0.7800000000000002
14:35:15,4.24,3.51,-0.7300000000000004
14:35:20,3.83,2.96,-0.8700000000000001
14:35:25,3.72,3.2,-0.52
14:35:30,3.99,3.27,-0.7200000000000002
14:35:35,3.97,2.92,-1.0500000000000003
14:35:40,3.92,3.21,-0.71
14:35:45,3.67,3.35,-0.31999999999999984
14:35:50,3.91,3.06,-0.8500000000000001
14:35:55,3.76,3.11,-0.6499999999999999
14:36:00,4.36,3.54,-0.8200000000000003
14:36:05,4.08,2.93,-1.15
14:36:10,3.6,3.16,-0.43999999999999995
14:36:15,3.75,3.52,-0.22999999999999998
14:36:20,4.18,3.43,-0.7499999999999996
14:36:25,3.78,3.14,-0.6399999999999997
14:36:30,4.37,2.9,-1.4700000000000002
14:36:35,4.33,3.74,-0.5899999999999999
14:36:40,3.59,3.31,-0.2799999999999998
14:36:45,4.24,3.64,-0.6000000000000001
14:36:50,3.55,3.63,0.08000000000000007
14:36:55,4.03,3.42,-0.6100000000000003
14:37:00,3.93,2.76,-1.1700000000000004
14:37:05,4.13,3.59,-0.54
14:37:10,3.7,3.58,-0.1200000000000001
14:37:15,4.24,3.24,-1.0
14:37:20,3.63,3.28,-0.3500000000000001
14:37:25,4.33,2.85,-1.48
14:37:30,3.66,2.82,-0.8400000000000003
14:37:35,4.46,3.74,-0.7199999999999998
14:37:40,3.65,2.78,-0.8700000000000001
14:37:45,3.7,2.78,-0.9200000000000004
14:37:50,3.67,3.11,-0.56
14:37:55,4.07,3.12,-0.9500000000000002
14:38:00,3.85,2.97,-0.8799999999999999
14:38:05,3.55,2.93,-0.6199999999999997
14:38:10,3.94,2.89,-1.0499999999999998
14:38:15,4.31,3.1,-1.2099999999999995
14:38:20,4.41,3.12,-1.29
14:38:25,3.91,2.85,-1.06
14:38:30,4.41,3.21,-1.2000000000000002
14:38:35,4.44,3.05,-1.3900000000000006
14:38:40,3.92,3.29,-0.6299999999999999
14:38:45,3.76,3.68,-0.07999999999999963
14:38:50,3.73,3.19,-0.54
14:38:55,3.92,3.26,-0.6600000000000001
14:39:00,4.41,3.11,-1.3000000000000003
14:39:05,3.92,2.77,-1.15
14:39:10,4.47,3.59,-0.8799999999999999
14:39:15,3.86,3.04,-0.8199999999999998
14:39:20,3.8,3.64,-0.1599999999999997
14:39:25,4.43,3.18,-1.2499999999999996
14:39:30,3.77,2.86,-0.9100000000000001
14:39:35,3.89,3.27,-0.6200000000000001
14:39:40,3.59,3.72,0.13000000000000034
14:39:45,4.24,3.53,-0.7100000000000004
14:39:50,3.76,2.95,-0.8099999999999996
14:39:55,3.74,3.3,-0.4400000000000004
14:40:00,3.67,3.52,-0.1499999999999999
14:40:05,3.96,3.19,-0.77
14:40:10,4.44,2.79,-1.6500000000000004
14:40:15,3.66,3.05,-0.6100000000000003
14:40:20,4.2,3.34,-0.8600000000000003
14:40:25,4.43,3.6,-0.8299999999999996
14:40:30,3.66,3.5,-0.16000000000000014
14:40:35,3.56,2.82,-0.7400000000000002
14:40:40,4.35,3.48,-0.8699999999999997
14:40:45,4.38,2.83,-1.5499999999999998
14:40:50,3.86,2.94,-0.9199999999999999
14:40:55,4.11,3.08,-1.0300000000000002
14:41:00,3.81,3.15,-0.6600000000000001
14:41:05,4.28,3.05,-1.2300000000000004
14:41:10,4.49,2.86,-1.6300000000000003
14:41:15,3.82,3.53,-0.29000000000000004
14:41:20,4.01,3.32,-0.69
14:41:25,3.54,3.33,-0.20999999999999996
14:41:30,3.93,3.42,-0.5100000000000002
14:41:35,3.9,3.57,-0.33000000000000007
14:41:40,3.83,3.7,-0.1299999999999999
14:41:45,3.83,3.2,-0.6299999999999999
14:41:50,3.6,3.21,-0.3900000000000001
14:41:55,3.95,3.71,-0.2400000000000002
14:42:00,4.27,3.18,-1.0899999999999994
14:42:05,4.23,2.95,-1.2800000000000002
14:42:10,4.4,3.18,-1.2200000000000002
14:42:15,3.8,3.58,-0.21999999999999975
14:42:20,4.03,2.85,-1.1800000000000002
14:42:25,3.92,3.05,-0.8700000000000001
14:42:30,3.85,3.43,-0.41999999999999993
14:42:35,3.95,2.91,-1.04
14:42:40,3.55,3.75,0.20000000000000018
14:42:45,3.97,3.52,-0.4500000000000002
14:42:50,4.32,3.29,-1.0300000000000002
14:42:55,4.09,3.74,-0.34999999999999964
14:43:00,3.82,3.67,-0.1499999999999999
14:43:05,4.31,3.38,-0.9299999999999997
14:43:10,4.01,3.26,-0.75
14:43:15,4.34,3.43,-0.9099999999999997
14:43:20,4.33,3.18,-1.15
14:43:25,3.74,3.61,-0.13000000000000034
14:43:30,3.61,3.61,0.0
14:43:35,4.34,3.46,-0.8799999999999999
14:43:40,4.31,3.01,-1.2999999999999998
14:43:45,3.6,3.11,-0.4900000000000002
14:43:50,4.19,3.3,-0.8900000000000006
14:43:55,4.18,3.58,-0.5999999999999996
14:44:00,4.09,2.82,-1.27
14:44:05,4.38,3.07,-1.31
14:44:10,3.51,3.3,-0.20999999999999996
14:44:15,3.54,3.58,0.040000000000000036
14:44:20,4.22,3.43,-0.7899999999999996
14:44:25,3.64,3.37,-0.27
14:44:30,3.68,3.31,-0.3700000000000001
14:44:35,3.67,3.52,-0.1499999999999999
14:44:40,3.58,3.37,-0.20999999999999996
14:44:45,4.36,2.84,-1.5200000000000005
14:44:50,3.93,3.22,-0.71
14:44:55,4.16,3.28,-0.8800000000000003
14:45:00,4.14,3.72,-0.4199999999999995
14:45:05,4.23,3.06,-1.1700000000000004
14:45:10,3.59,3.25,-0.33999999999999986
14:45:15,4.27,3.26,-1.0099999999999998
14:45:20,4.43,3.36,-1.0699999999999998
14:45:25,4.17,3.7,-0.46999999999999975
14:45:30,4.28,3.73,-0.5500000000000003
14:45:35,4.11,3.28,-0.8300000000000005
14:45:40,3.54,3.08,-0.45999999999999996
14:45:45,4.43,3.46,-0.9699999999999998
14:45:50,3.9,2.92,-0.98
14:45:55,4.47,3.0,-1.4699999999999998
14:46:00,3.85,3.15,-0.7000000000000002
14:46:05,4.1,2.89,-1.2099999999999995
14:46:10,3.94,3.64,-0.2999999999999998
14:46:15,3.9,3.61,-0.29000000000000004
14:46:20,4.17,3.18,-0.9899999999999998
14:46:25,3.91,3.19,-0.7200000000000002
14:46:30,3.86,3.0,-0.8599999999999999
14:46:35,3.74,3.62,-0.1200000000000001
14:46:40,4.23,3.32,-0.9100000000000006
14:46:45,4.01,3.07,-0.94
14:46:50,4.15,3.06,-1.0900000000000003
14:46:55,3.91,3.06,-0.8500000000000001
14:47:00,4.38,3.46,-0.9199999999999999
14:47:05,3.51,3.73,0.2200000000000002
14:47:10,3.58,2.76,-0.8200000000000003
14:47:15,4.06,3.59,-0.46999999999999975
14:47:20,4.01,3.55,-0.45999999999999996
14:47:25,4.09,3.07,-1.02
14:47:30,3.99,3.18,-0.81
14:47:35,3.94,2.96,-0.98
14:47:40,3.63,3.25,-0.3799999999999999
14:47:45,4.13,3.26,-0.8700000000000001
14:47:50,4.1,3.47,-0.6299999999999994
14:47:55,3.95,3.5,-0.4500000000000002
14:48:00,4.16,3.0,-1.1600000000000001
14:48:05,3.86,3.72,-0.13999999999999968
14:48:10,3.89,2.99,-0.8999999999999999
14:48:15,4.25,3.54,-0.71
14:48:20,4.21,3.18,-1.0299999999999998
14:48:25,4.42,3.07,-1.35
14:48:30,4.37,3.02,-1.35
14:48:35,3.57,3.26,-0.31000000000000005
14:48:40,3.88,3.71,-0.16999999999999993
14:48:45,3.9,3.43,-0.46999999999999975
14:48:50,4.24,3.61,-0.6300000000000003
14:48:55,4.14,3.74,-0.39999999999999947
14:49:00,3.76,3.72,-0.03999999999999959
14:49:05,3.56,3.35,-0.20999999999999996
14:49:10,4.33,2.91,-1.42
14:49:15,4.37,3.22,-1.15
14:49:20,4.16,3.69,-0.4700000000000002
14:49:25,3.62,2.75,-0.8700000000000001
14:49:30,3.75,3.25,-0.5
14:49:35,4.42,3.16,-1.2599999999999998
14:49:40,3.71,3.6,-0.10999999999999988
14:49:45,3.98,3.32,-0.6600000000000001
14:49:50,4.44,3.69,-0.7500000000000004
14:49:55,3.6,3.61,0.009999999999999787
14:50:00,4.43,3.57,-0.8599999999999999
14:50:05,3.51,3.51,0.0
14:50:10,3.78,3.02,-0.7599999999999998
14:50:15,3.62,3.37,-0.25
14:50:20,4.01,3.01,-1.0
14:50:25,3.66,2.93,-0.73
14:50:30,3.57,3.65,0.08000000000000007
14:50:35,3.76,3.2,-0.5599999999999996
14:50:40,4.31,3.6,-0.7099999999999995
14:50:45,4.02,3.2,-0.8199999999999994
14:50:50,3.86,2.87,-0.9899999999999998
14:50:55,3.54,2.88,-0.6600000000000001
14:51:00,4.24,3.73,-0.5100000000000002
14:51:05,3.77,3.57,-0.20000000000000018
14:51:10,4.39,3.22,-1.1699999999999995
14:51:15,4.24,3.62,-0.6200000000000001
14:51:20,4.13,2.9,-1.23
14:51:25,4.19,3.42,-0.7700000000000005
14:51:30,3.99,3.2,-0.79
14:51:35,3.83,3.56,-0.27
14:51:40,3.77,3.47,-0.2999999999999998
14:51:45,4.48,3.22,-1.2600000000000002
14:51:50,4.34,3.56,-0.7799999999999998
14:51:55,3.91,3.23,-0.6800000000000002
14:52:00,3.97,3.04,-0.9300000000000002
14:52:05,4.38,3.46,-0.9199999999999999
14:52:10,3.77,3.25,-0.52
14:52:15,3.58,3.37,-0.20999999999999996
14:52:20,3.82,3.15,-0.6699999999999999
14:52:25,3.68,3.11,-0.5700000000000003
14:52:30,3.99,3.71,-0.28000000000000025
14:52:35,3.67,3.71,0.040000000000000036
14:52:40,4.28,3.44,-0.8400000000000003
14:52:45,3.71,3.66,-0.04999999999999982
14:52:50,3.83,2.87,-0.96
14:52:55,4.15,3.27,-0.8800000000000003
14:53:00,3.63,3.69,0.06000000000000005
14:53:05,4.31,2.98,-1.3299999999999996
14:53:10,4.24,2.95,-1.29
14:53:15,4.03,3.57,-0.4600000000000004
14:53:20,4.19,2.81,-1.3800000000000003
14:53:25,3.93,3.31,-0.6200000000000001
14:53:30,4.0,2.89,-1.1099999999999999
14:53:35,3.67,3.12,-0.5499999999999998
14:53:40,4.29,3.69,-0.6000000000000001
14:53:45,3.63,3.6,-0.029999999999999805
14:53:50,4.37,3.3,-1.0700000000000003
14:53:55,3.69,3.21,-0.48
14:54:00,3.66,2.84,-0.8200000000000003
14:54:05,3.63,3.28,-0.3500000000000001
14:54:10,3.84,2.8,-1.04
14:54:15,3.6,3.65,0.04999999999999982
14:54:20,4.14,3.27,-0.8699999999999997
14:54:25,3.76,3.7,-0.05999999999999961
14:54:30,4.47,3.24,-1.2299999999999995
14:54:35,4.18,3.17,-1.0099999999999998
14:54:40,4.39,3.7,-0.6899999999999995
14:54:45,3.88,3.26,-0.6200000000000001
14:54:50,3.67,3.73,0.06000000000000005
14:54:55,3.5,2.86,-0.6400000000000001
14:55:00,3.93,3.13,-0.8000000000000003
14:55:05,4.44,3.55,-0.8900000000000006
14:55:10,3.51,3.37,-0.13999999999999968
14:55:15,3.98,3.02,-0.96
14:55:20,3.58,2.77,-0.81
14:55:25,4.49,3.31,-1.1800000000000002
14:55:30,4.17,3.11,-1.06
14:55:35,4.07,3.09,-0.9800000000000004
14:55:40,3.78,2.82,-0.96
14:55:45,4.36,3.19,-1.1700000000000004
14:55:50,4.41,3.41,-1.0
14:55:55,3.69,3.5,-0.18999999999999995
14:56:00,4.38,2.99,-1.3899999999999997
14:56:05,4.43,3.32,-1.1099999999999999
14:56:10,3.7,2.92,-0.7800000000000002
14:56:15,4.32,3.31,-1.0100000000000002
14:56:20,4.17,2.8,-1.37
14:56:25,3.65,3.34,-0.31000000000000005
14:56:30,4.43,3.58,-0.8499999999999996
14:56:35,4.06,3.28,-0.7799999999999998
14:56:40,3.95,3.35,-0.6000000000000001
14:56:45,4.19,3.46,-0.7300000000000004
14:56:50,3.98,3.64,-0.33999999999999986
14:56:55,4.0,2.97,-1.0299999999999998
14:57:00,3.91,3.59,-0.3200000000000003
14:57:05,4.45,2.79,-1.6600000000000001
14:57:10,3.56,3.01,-0.5500000000000003
14:57:15,4.42,3.4,-1.02
14:57:20,3.96,3.2,-0.7599999999999998
14:57:25,4.41,2.87,-1.54
14:57:30,3.69,3.26,-0.43000000000000016
14:57:35,3.88,3.2,-0.6799999999999997
14:57:40,3.74,3.71,-0.03000000000000025
14:57:45,4.2,3.14,-1.06
14:57:50,3.53,3.46,-0.06999999999999984
14:57:55,3.79,3.74,-0.04999999999999982
14:58:00,4.25,2.99,-1.2599999999999998
14:58:05,4.05,3.02,-1.0299999999999998
14:58:10,4.42,2.77,-1.65
14:58:15,4.46,3.72,-0.7399999999999998
14:58:20,4.41,3.44,-0.9700000000000002
14:58:25,4.07,3.6,-0.4700000000000002
14:58:30,4.43,3.55,-0.8799999999999999
14:58:35,3.94,3.46,-0.48
14:58:40,4.15,3.54,-0.6100000000000003
14:58:45,3.71,3.16,-0.5499999999999998
14:58:50,3.86,2.89,-0.9699999999999998
14:58:55,4.29,3.2,-1.0899999999999999
14:59:00,3.67,2.9,-0.77
14:59:05,4.34,2.98,-1.3599999999999999
14:59:10,3.94,3.2,-0.7399999999999998
14:59:15,3.95,3.26,-0.6900000000000004
14:59:20,4.2,3.43,-0.77
14:59:25,4.46,2.93,-1.5299999999999998
14:59:30,3.74,2.83,-0.9100000000000001
14:59:35,3.56,3.56,0.0
14:59:40,4.01,3.18,-0.8299999999999996
14:59:45,4.27,3.21,-1.0599999999999996
14:59:50,4.12,3.32,-0.8000000000000003
14:59:55,3.89,3.21,-0.6800000000000002
15:00:00,1.91,2.71,0.8
15:00:05,1.9,3.16,1.2600000000000002
15:00:10,2.17,3.1,0.9300000000000002
15:00:15,2.38,2.75,0.3700000000000001
15:00:20,2.02,3.19,1.17
15:00:25,1.71,2.87,1.1600000000000001
15:00:30,2.1,3.13,1.0299999999999998
15:00:35,2.15,3.07,0.9199999999999999
15:00:40,2.14,3.01,0.8699999999999997
15:00:45,2.18,2.59,0.4099999999999997
15:00:50,1.73,3.08,1.35
15:00:55,2.35,3.07,0.7199999999999998
15:01:00,1.87,3.45,1.58
15:01:05,2.15,2.75,0.6000000000000001
15:01:10,1.95,2.61,0.6599999999999999
15:01:15,1.53,2.88,1.3499999999999999
15:01:20,1.51,2.81,1.3
15:01:25,2.15,2.64,0.4900000000000002
15:01:30,2.43,3.11,0.6799999999999997
15:01:35,2.03,3.01,0.98
15:01:40,2.42,3.23,0.81
15:01:45,2.35,3.34,0.9899999999999998
15:01:50,2.22,2.79,0.5699999999999998
15:01:55,2.38,2.66,0.28000000000000025
15:02:00,2.07,3.4,1.33
15:02:05,2.22,3.27,1.0499999999999998
15:02:10,1.83,2.66,0.8300000000000001
15:02:15,1.91,2.73,0.8200000000000001
15:02:20,1.97,3.05,1.0799999999999998
15:02:25,1.94,2.58,0.6400000000000001
15:02:30,2.08,2.77,0.69
15:02:35,2.39,2.66,0.27
15:02:40,2.47,3.34,0.8699999999999997
15:02:45,2.39,2.71,0.31999999999999984
15:02:50,2.47,3.07,0.5999999999999996
15:02:55,1.64,3.35,1.7100000000000002
15:03:00,1.57,2.93,1.36
15:03:05,2.47,2.65,0.17999999999999972
15:03:10,2.05,2.56,0.5100000000000002
15:03:15,2.07,3.28,1.21
15:03:20,2.4,3.39,0.9900000000000002
15:03:25,1.97,3.04,1.07
15:03:30,2.47,3.21,0.7399999999999998
15:03:35,1.68,3.06,1.3800000000000001
15:03:40,2.05,3.49,1.4400000000000004
